timestamp,user,action,resource,status,ip_address,label
2025-06-26 15:54:38.215874,user3,edit,report.pdf,success,192.168.1.2,0
2025-06-26 16:35:25.215874,hacker1,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 16:08:22.215874,hacker1,delete,secret.docx,denied,222.13.5.66,1
2025-06-26 15:18:54.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 12:03:39.215874,user2,login,file1.txt,success,10.0.0.1,0
2025-06-26 11:13:44.215874,user3,download,report.pdf,success,10.0.0.1,0
2025-06-26 18:55:31.215874,unknown,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 20:50:56.215874,hacker1,delete,admin.db,fail,222.13.5.66,1
2025-06-26 19:07:30.215874,user2,login,report.pdf,success,192.168.1.1,0
2025-06-26 15:48:33.215874,intruder,delete,root.cfg,fail,123.45.67.89,1
2025-06-26 21:10:01.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 12:47:50.215874,hacker1,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 21:30:36.215874,hacker1,delete,admin.db,denied,172.16.254.1,1
2025-06-26 10:59:15.215874,user5,view,file1.txt,success,192.168.1.1,0
2025-06-26 10:22:11.215874,user5,edit,data.csv,success,192.168.1.2,0
2025-06-26 15:52:18.215874,unknown,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 17:38:30.215874,hacker1,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 14:04:37.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 10:33:27.215874,user5,view,report.pdf,success,10.0.0.1,0
2025-06-26 12:21:36.215874,hacker1,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 18:06:56.215874,unknown,delete,root.cfg,denied,123.45.67.89,1
2025-06-26 13:37:39.215874,unknown,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 10:32:50.215874,user5,edit,report.pdf,success,192.168.1.2,0
2025-06-26 12:25:54.215874,user5,view,data.csv,success,10.0.0.1,0
2025-06-26 13:36:48.215874,unknown,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 17:14:43.215874,hacker1,shutdown,secret.docx,denied,172.16.254.1,1
2025-06-26 16:13:44.215874,intruder,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 13:35:18.215874,user4,edit,data.csv,success,10.0.0.1,0
2025-06-26 15:01:41.215874,user4,login,data.csv,success,10.0.0.1,0
2025-06-26 19:26:30.215874,unknown,shutdown,root.cfg,fail,123.45.67.89,1
2025-06-26 18:18:35.215874,user5,login,file1.txt,success,192.168.1.2,0
2025-06-26 11:34:43.215874,hacker1,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 21:12:12.215874,user2,download,data.csv,success,10.0.0.1,0
2025-06-26 18:18:03.215874,user4,edit,report.pdf,success,192.168.1.1,0
2025-06-26 18:35:55.215874,user5,login,file1.txt,success,10.0.0.1,0
2025-06-26 11:13:11.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 20:04:36.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 21:30:23.215874,unknown,delete,admin.db,denied,123.45.67.89,1
2025-06-26 12:19:44.215874,user3,login,file1.txt,success,192.168.1.1,0
2025-06-26 11:00:23.215874,hacker1,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 14:22:20.215874,intruder,unauthorized_access,root.cfg,fail,172.16.254.1,1
2025-06-26 16:23:13.215874,hacker1,delete,root.cfg,denied,172.16.254.1,1
2025-06-26 17:46:06.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 12:24:14.215874,user5,edit,report.pdf,success,10.0.0.1,0
2025-06-26 15:38:33.215874,hacker1,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 13:59:55.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 10:24:17.215874,intruder,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 18:20:57.215874,user3,login,data.csv,success,192.168.1.1,0
2025-06-26 13:12:35.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 20:23:35.215874,hacker1,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 15:24:28.215874,user3,view,data.csv,success,192.168.1.2,0
2025-06-26 14:18:21.215874,user3,view,file1.txt,success,10.0.0.1,0
2025-06-26 14:06:02.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 21:37:04.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 12:27:22.215874,intruder,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 09:42:09.215874,hacker1,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 09:54:27.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 09:40:15.215874,intruder,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 10:43:12.215874,user1,view,report.pdf,success,10.0.0.1,0
2025-06-26 19:33:02.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 10:19:19.215874,hacker1,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 12:12:17.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 14:38:20.215874,unknown,unauthorized_access,root.cfg,fail,123.45.67.89,1
2025-06-26 14:56:40.215874,unknown,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 13:20:48.215874,user1,download,file1.txt,success,192.168.1.1,0
2025-06-26 16:57:39.215874,hacker1,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 19:58:44.215874,user3,login,data.csv,success,10.0.0.1,0
2025-06-26 15:58:51.215874,hacker1,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 20:46:05.215874,unknown,delete,root.cfg,fail,222.13.5.66,1
2025-06-26 18:53:22.215874,unknown,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 13:17:53.215874,user3,login,report.pdf,success,192.168.1.1,0
2025-06-26 21:39:48.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 18:55:18.215874,unknown,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 13:32:07.215874,intruder,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 14:00:11.215874,user2,edit,data.csv,success,192.168.1.1,0
2025-06-26 13:51:45.215874,hacker1,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 12:42:32.215874,unknown,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 20:33:04.215874,user1,edit,report.pdf,success,192.168.1.2,0
2025-06-26 16:57:42.215874,unknown,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 16:48:12.215874,user3,login,report.pdf,success,192.168.1.1,0
2025-06-26 17:55:06.215874,user4,download,file1.txt,success,192.168.1.2,0
2025-06-26 21:06:49.215874,user5,view,data.csv,success,10.0.0.1,0
2025-06-26 10:01:17.215874,unknown,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 16:11:09.215874,intruder,shutdown,admin.db,denied,172.16.254.1,1
2025-06-26 13:54:31.215874,intruder,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 11:22:38.215874,unknown,shutdown,admin.db,denied,123.45.67.89,1
2025-06-26 21:16:35.215874,intruder,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 10:34:05.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 10:22:38.215874,user2,edit,data.csv,success,10.0.0.1,0
2025-06-26 15:38:00.215874,user2,download,data.csv,success,192.168.1.2,0
2025-06-26 17:44:27.215874,user3,view,file1.txt,success,192.168.1.1,0
2025-06-26 20:17:04.215874,user4,edit,file1.txt,success,10.0.0.1,0
2025-06-26 11:20:00.215874,hacker1,delete,admin.db,denied,222.13.5.66,1
2025-06-26 21:37:14.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 21:38:16.215874,user2,view,file1.txt,success,192.168.1.2,0
2025-06-26 18:47:47.215874,intruder,delete,admin.db,fail,123.45.67.89,1
2025-06-26 18:17:11.215874,user2,login,report.pdf,success,192.168.1.2,0
2025-06-26 20:13:17.215874,user5,login,report.pdf,success,192.168.1.2,0
2025-06-26 20:44:05.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 10:00:56.215874,unknown,shutdown,admin.db,fail,123.45.67.89,1
2025-06-26 12:51:15.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 09:26:40.215874,user2,view,report.pdf,success,10.0.0.1,0
2025-06-26 14:45:19.215874,user2,download,file1.txt,success,192.168.1.2,0
2025-06-26 12:59:40.215874,user4,view,report.pdf,success,192.168.1.1,0
2025-06-26 20:00:55.215874,user5,edit,data.csv,success,192.168.1.2,0
2025-06-26 12:26:46.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 19:04:10.215874,user1,view,file1.txt,success,10.0.0.1,0
2025-06-26 18:19:38.215874,user5,view,report.pdf,success,192.168.1.2,0
2025-06-26 13:01:29.215874,user3,view,report.pdf,success,10.0.0.1,0
2025-06-26 19:40:33.215874,intruder,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 13:41:40.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 12:20:42.215874,unknown,delete,admin.db,fail,172.16.254.1,1
2025-06-26 17:40:45.215874,hacker1,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 20:04:03.215874,hacker1,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 10:34:47.215874,user4,view,data.csv,success,192.168.1.2,0
2025-06-26 21:34:47.215874,user5,edit,report.pdf,success,10.0.0.1,0
2025-06-26 14:03:30.215874,unknown,shutdown,admin.db,fail,123.45.67.89,1
2025-06-26 19:19:39.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 12:32:10.215874,hacker1,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 13:13:39.215874,hacker1,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 13:52:58.215874,user2,download,report.pdf,success,192.168.1.2,0
2025-06-26 11:48:56.215874,unknown,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 13:19:14.215874,hacker1,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 10:26:48.215874,user3,download,report.pdf,success,10.0.0.1,0
2025-06-26 16:50:41.215874,intruder,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 13:52:07.215874,user2,view,report.pdf,success,192.168.1.1,0
2025-06-26 18:14:30.215874,user2,download,data.csv,success,192.168.1.1,0
2025-06-26 13:54:09.215874,hacker1,delete,admin.db,denied,172.16.254.1,1
2025-06-26 11:17:02.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 11:19:27.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 12:41:25.215874,user1,view,file1.txt,success,192.168.1.1,0
2025-06-26 14:42:47.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 18:26:28.215874,intruder,delete,root.cfg,fail,123.45.67.89,1
2025-06-26 13:07:10.215874,unknown,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 15:38:57.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 13:39:02.215874,intruder,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 21:32:06.215874,user1,view,file1.txt,success,192.168.1.1,0
2025-06-26 19:27:14.215874,hacker1,delete,admin.db,fail,123.45.67.89,1
2025-06-26 10:12:13.215874,user3,edit,file1.txt,success,10.0.0.1,0
2025-06-26 19:47:18.215874,user5,view,file1.txt,success,192.168.1.1,0
2025-06-26 19:26:26.215874,hacker1,delete,admin.db,fail,123.45.67.89,1
2025-06-26 11:15:04.215874,unknown,delete,admin.db,fail,222.13.5.66,1
2025-06-26 16:28:33.215874,unknown,delete,admin.db,fail,123.45.67.89,1
2025-06-26 15:05:03.215874,unknown,shutdown,secret.docx,denied,172.16.254.1,1
2025-06-26 21:46:35.215874,unknown,shutdown,admin.db,denied,123.45.67.89,1
2025-06-26 10:07:27.215874,intruder,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 16:03:22.215874,hacker1,delete,secret.docx,denied,172.16.254.1,1
2025-06-26 17:21:21.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 10:45:54.215874,user3,view,data.csv,success,10.0.0.1,0
2025-06-26 09:30:03.215874,user4,edit,file1.txt,success,192.168.1.2,0
2025-06-26 14:39:31.215874,user1,edit,data.csv,success,192.168.1.2,0
2025-06-26 11:24:13.215874,unknown,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 14:54:11.215874,hacker1,shutdown,root.cfg,fail,123.45.67.89,1
2025-06-26 21:12:26.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 11:29:46.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 15:34:39.215874,hacker1,delete,secret.docx,fail,172.16.254.1,1
2025-06-26 10:47:42.215874,unknown,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 12:55:40.215874,user1,login,report.pdf,success,192.168.1.1,0
2025-06-26 18:20:32.215874,user1,edit,file1.txt,success,10.0.0.1,0
2025-06-26 13:08:20.215874,hacker1,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 15:59:17.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 17:16:23.215874,user2,download,report.pdf,success,10.0.0.1,0
2025-06-26 16:41:42.215874,user3,download,file1.txt,success,192.168.1.1,0
2025-06-26 15:37:24.215874,user5,view,data.csv,success,10.0.0.1,0
2025-06-26 21:43:38.215874,user3,view,report.pdf,success,192.168.1.1,0
2025-06-26 19:50:10.215874,unknown,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 20:59:31.215874,user3,view,report.pdf,success,192.168.1.2,0
2025-06-26 19:31:48.215874,user2,edit,file1.txt,success,10.0.0.1,0
2025-06-26 20:09:31.215874,intruder,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 11:48:55.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 13:28:43.215874,unknown,delete,secret.docx,fail,123.45.67.89,1
2025-06-26 19:51:41.215874,unknown,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 15:42:58.215874,intruder,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 21:18:07.215874,intruder,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 19:21:25.215874,intruder,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 16:40:11.215874,intruder,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 18:28:59.215874,hacker1,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 11:37:58.215874,user5,login,report.pdf,success,192.168.1.2,0
2025-06-26 12:31:26.215874,user1,login,file1.txt,success,192.168.1.2,0
2025-06-26 18:51:58.215874,hacker1,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 10:24:26.215874,hacker1,shutdown,admin.db,denied,123.45.67.89,1
2025-06-26 18:48:36.215874,intruder,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 13:03:09.215874,unknown,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 15:43:32.215874,hacker1,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 10:22:34.215874,user2,view,file1.txt,success,192.168.1.1,0
2025-06-26 13:03:37.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 15:35:58.215874,unknown,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 16:59:35.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 14:48:00.215874,user1,edit,report.pdf,success,10.0.0.1,0
2025-06-26 14:07:39.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 11:43:11.215874,user2,login,report.pdf,success,192.168.1.1,0
2025-06-26 20:55:35.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 13:41:48.215874,user1,login,file1.txt,success,192.168.1.1,0
2025-06-26 10:28:43.215874,intruder,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 20:29:37.215874,user3,edit,file1.txt,success,10.0.0.1,0
2025-06-26 17:52:39.215874,user4,view,report.pdf,success,192.168.1.1,0
2025-06-26 09:25:18.215874,intruder,unauthorized_access,root.cfg,fail,172.16.254.1,1
2025-06-26 13:12:38.215874,unknown,delete,admin.db,fail,172.16.254.1,1
2025-06-26 14:33:52.215874,intruder,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 18:18:14.215874,hacker1,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 15:55:27.215874,user2,login,file1.txt,success,192.168.1.2,0
2025-06-26 21:09:43.215874,intruder,unauthorized_access,secret.docx,fail,123.45.67.89,1
2025-06-26 16:33:36.215874,user5,login,file1.txt,success,10.0.0.1,0
2025-06-26 13:44:57.215874,intruder,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 16:06:24.215874,unknown,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 14:51:35.215874,hacker1,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 12:30:15.215874,user3,download,data.csv,success,10.0.0.1,0
2025-06-26 15:48:03.215874,unknown,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 11:11:07.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 20:25:14.215874,user5,view,data.csv,success,10.0.0.1,0
2025-06-26 10:32:14.215874,user3,view,file1.txt,success,10.0.0.1,0
2025-06-26 10:01:58.215874,user2,view,data.csv,success,10.0.0.1,0
2025-06-26 11:39:51.215874,user5,view,file1.txt,success,10.0.0.1,0
2025-06-26 11:59:54.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 11:49:49.215874,user1,edit,data.csv,success,10.0.0.1,0
2025-06-26 16:05:06.215874,user2,login,report.pdf,success,192.168.1.2,0
2025-06-26 16:59:08.215874,unknown,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 10:55:34.215874,hacker1,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 11:16:11.215874,hacker1,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 18:38:30.215874,intruder,shutdown,admin.db,denied,123.45.67.89,1
2025-06-26 19:11:18.215874,intruder,delete,secret.docx,denied,222.13.5.66,1
2025-06-26 17:55:48.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 15:07:09.215874,intruder,shutdown,admin.db,denied,172.16.254.1,1
2025-06-26 20:46:02.215874,user4,view,data.csv,success,192.168.1.2,0
2025-06-26 15:06:26.215874,intruder,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 20:37:00.215874,user5,view,data.csv,success,192.168.1.1,0
2025-06-26 20:59:30.215874,intruder,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 19:39:11.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 15:31:59.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 17:13:00.215874,unknown,delete,secret.docx,denied,172.16.254.1,1
2025-06-26 12:36:19.215874,unknown,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 13:56:31.215874,hacker1,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 21:43:32.215874,user4,view,report.pdf,success,192.168.1.2,0
2025-06-26 20:04:19.215874,intruder,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 11:27:08.215874,hacker1,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 11:21:05.215874,user2,login,data.csv,success,192.168.1.2,0
2025-06-26 11:03:04.215874,user4,edit,data.csv,success,192.168.1.2,0
2025-06-26 18:36:47.215874,user4,view,file1.txt,success,192.168.1.1,0
2025-06-26 15:12:14.215874,intruder,shutdown,admin.db,fail,172.16.254.1,1
2025-06-26 15:01:07.215874,user3,edit,data.csv,success,192.168.1.2,0
2025-06-26 12:10:20.215874,intruder,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 15:30:38.215874,user5,view,file1.txt,success,10.0.0.1,0
2025-06-26 11:18:19.215874,user5,view,data.csv,success,192.168.1.1,0
2025-06-26 09:36:43.215874,user1,edit,file1.txt,success,192.168.1.2,0
2025-06-26 10:28:31.215874,user2,login,file1.txt,success,192.168.1.1,0
2025-06-26 12:04:19.215874,user4,edit,report.pdf,success,10.0.0.1,0
2025-06-26 21:46:25.215874,unknown,delete,admin.db,fail,172.16.254.1,1
2025-06-26 10:21:43.215874,user3,view,report.pdf,success,192.168.1.2,0
2025-06-26 21:09:20.215874,unknown,shutdown,root.cfg,fail,123.45.67.89,1
2025-06-26 17:15:54.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 16:10:54.215874,intruder,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 20:04:06.215874,user2,edit,file1.txt,success,192.168.1.2,0
2025-06-26 11:29:10.215874,user2,login,report.pdf,success,10.0.0.1,0
2025-06-26 18:07:01.215874,user2,login,data.csv,success,192.168.1.1,0
2025-06-26 18:51:20.215874,unknown,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 19:34:18.215874,unknown,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 21:07:16.215874,hacker1,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 10:20:11.215874,user5,edit,data.csv,success,192.168.1.1,0
2025-06-26 18:37:12.215874,user2,download,file1.txt,success,192.168.1.1,0
2025-06-26 14:01:07.215874,intruder,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 14:48:06.215874,hacker1,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 17:16:45.215874,user4,view,data.csv,success,192.168.1.2,0
2025-06-26 13:02:12.215874,unknown,shutdown,admin.db,denied,123.45.67.89,1
2025-06-26 20:12:18.215874,user1,edit,file1.txt,success,192.168.1.2,0
2025-06-26 20:32:51.215874,user3,view,data.csv,success,192.168.1.1,0
2025-06-26 21:24:46.215874,hacker1,delete,root.cfg,denied,123.45.67.89,1
2025-06-26 10:36:24.215874,intruder,delete,admin.db,fail,123.45.67.89,1
2025-06-26 13:45:38.215874,user4,edit,report.pdf,success,192.168.1.1,0
2025-06-26 11:58:35.215874,user1,view,report.pdf,success,192.168.1.1,0
2025-06-26 10:03:28.215874,hacker1,delete,root.cfg,denied,172.16.254.1,1
2025-06-26 16:20:24.215874,hacker1,delete,root.cfg,denied,172.16.254.1,1
2025-06-26 09:33:52.215874,user1,edit,report.pdf,success,10.0.0.1,0
2025-06-26 17:29:02.215874,user5,download,file1.txt,success,192.168.1.1,0
2025-06-26 14:15:14.215874,hacker1,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 21:35:53.215874,intruder,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 19:57:50.215874,hacker1,shutdown,root.cfg,fail,123.45.67.89,1
2025-06-26 19:26:35.215874,user4,view,data.csv,success,192.168.1.2,0
2025-06-26 14:51:43.215874,user2,edit,data.csv,success,10.0.0.1,0
2025-06-26 21:41:07.215874,intruder,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 15:12:45.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 18:30:44.215874,user5,view,file1.txt,success,10.0.0.1,0
2025-06-26 09:41:50.215874,intruder,delete,admin.db,denied,222.13.5.66,1
2025-06-26 19:51:49.215874,intruder,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 11:14:26.215874,user4,login,data.csv,success,192.168.1.1,0
2025-06-26 10:08:14.215874,hacker1,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 13:23:31.215874,intruder,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 18:33:19.215874,hacker1,delete,secret.docx,denied,172.16.254.1,1
2025-06-26 17:49:09.215874,user4,login,data.csv,success,192.168.1.1,0
2025-06-26 10:34:45.215874,user1,edit,data.csv,success,192.168.1.1,0
2025-06-26 16:36:25.215874,user2,login,file1.txt,success,10.0.0.1,0
2025-06-26 20:33:15.215874,user2,edit,file1.txt,success,192.168.1.1,0
2025-06-26 13:05:26.215874,unknown,delete,root.cfg,fail,123.45.67.89,1
2025-06-26 16:41:56.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 11:25:24.215874,user5,view,data.csv,success,192.168.1.1,0
2025-06-26 17:43:41.215874,hacker1,unauthorized_access,root.cfg,fail,172.16.254.1,1
2025-06-26 10:15:37.215874,user5,login,file1.txt,success,10.0.0.1,0
2025-06-26 15:00:57.215874,user4,login,file1.txt,success,10.0.0.1,0
2025-06-26 21:05:22.215874,hacker1,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 16:23:25.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 14:30:25.215874,user4,login,report.pdf,success,192.168.1.1,0
2025-06-26 17:22:26.215874,unknown,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 11:30:46.215874,user4,edit,file1.txt,success,192.168.1.2,0
2025-06-26 21:45:58.215874,user2,view,file1.txt,success,192.168.1.1,0
2025-06-26 20:30:49.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 21:01:19.215874,hacker1,delete,admin.db,denied,222.13.5.66,1
2025-06-26 15:56:07.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 09:48:05.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 21:07:52.215874,unknown,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 09:29:52.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 14:40:06.215874,user1,view,report.pdf,success,10.0.0.1,0
2025-06-26 15:17:48.215874,user1,edit,report.pdf,success,10.0.0.1,0
2025-06-26 20:28:19.215874,hacker1,delete,admin.db,denied,172.16.254.1,1
2025-06-26 18:44:34.215874,user5,download,report.pdf,success,192.168.1.1,0
2025-06-26 13:20:35.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 15:29:16.215874,user5,edit,data.csv,success,192.168.1.1,0
2025-06-26 12:55:04.215874,unknown,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 09:51:12.215874,user1,download,data.csv,success,192.168.1.1,0
2025-06-26 14:52:32.215874,intruder,delete,admin.db,denied,123.45.67.89,1
2025-06-26 16:13:52.215874,user1,view,data.csv,success,192.168.1.1,0
2025-06-26 21:28:49.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 16:00:17.215874,user1,edit,data.csv,success,192.168.1.2,0
2025-06-26 13:30:44.215874,user3,login,file1.txt,success,192.168.1.1,0
2025-06-26 18:40:42.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 12:39:28.215874,hacker1,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 16:48:52.215874,intruder,delete,admin.db,fail,172.16.254.1,1
2025-06-26 11:40:12.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 17:17:25.215874,user4,view,report.pdf,success,192.168.1.2,0
2025-06-26 13:07:30.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 12:25:37.215874,user5,edit,data.csv,success,10.0.0.1,0
2025-06-26 15:01:08.215874,unknown,delete,secret.docx,fail,172.16.254.1,1
2025-06-26 21:02:40.215874,user2,edit,report.pdf,success,10.0.0.1,0
2025-06-26 18:54:05.215874,hacker1,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 21:19:03.215874,intruder,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 18:00:18.215874,user2,login,file1.txt,success,192.168.1.2,0
2025-06-26 14:46:11.215874,intruder,unauthorized_access,admin.db,fail,172.16.254.1,1
